#{"t_start": 1786528689.3629901, "env_id": "None"}
r,l,t,true_completion_rate,cheat_rate,report_rate,audit_prob,steps_taken
2.4,150,461.731883,0.0,1.0,0.7857142857142857,0.05,150
-30.9,150,462.050176,0.0,1.0,0.3333333333333333,0.05,150
2.4,150,462.396629,0.09999999999999998,0.9230769230769231,1.3,0.05,150
-0.25,150,462.720511,0.0,1.0,0.5,0.05,150
0.9,150,463.07001,0.0,1.0,1.1666666666666667,0.05,150
1.05,150,463.402093,0.06666666666666665,0.9090909090909091,0.7333333333333333,0.05,150
1.1,150,463.735093,0.2142857142857143,0.8,0.7142857142857143,0.05,150
-0.3,150,465.515826,0.08333333333333337,0.8333333333333334,0.5,0.05,150
1.35,150,465.911687,0.11111111111111116,0.8571428571428571,0.7777777777777778,0.05,150
-19.7,150,466.28113,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.05,150
3.1,150,466.621766,0.0,1.0,1.0666666666666667,0.05,150
0.5,150,466.928275,0.0,1.0,0.8888888888888888,0.05,150
-19.8,150,467.24065,0.05555555555555558,0.8333333333333334,0.3333333333333333,0.05,150
3.6,150,467.565582,0.23529411764705888,0.8823529411764706,1.0,0.05,150
-0.25,150,468.030699,0.19999999999999996,0.8,1.0,0.05,150
0.65,150,468.31861,0.16666666666666663,0.9166666666666666,1.0,0.05,150
0.4,150,468.651546,0.0,1.0,1.75,0.05,150
-21.3,150,469.064042,0.0714285714285714,0.8571428571428571,0.5,0.05,150
0.55,150,469.391101,0.09999999999999998,1.0,0.7,0.05,150
-1.4,150,469.716681,0.1428571428571429,1.0,1.1428571428571428,0.05,150
-20.3,150,470.080999,0.0,0.0,0.0,0.05,150
-2.2,150,471.598768,0.1428571428571429,1.0,1.0,0.05,150
3.15,150,472.146678,0.17647058823529416,0.8571428571428571,0.8235294117647058,0.05,150
-18.45,150,472.613419,0.1428571428571429,0.9230769230769231,0.9285714285714286,0.05,150
-17.85,150,472.986657,0.07692307692307687,1.0,0.46153846153846156,0.05,150
1.95,150,473.313842,0.18181818181818177,0.8,0.9090909090909091,0.05,150
0.05,150,473.661537,0.2857142857142857,0.3333333333333333,0.42857142857142855,0.05,150
2.5,150,473.997575,0.5384615384615384,0.7647058823529411,1.3076923076923077,0.05,150
-19.85,150,474.54672,0.0,1.0,0.3333333333333333,0.05,150
-18.1,150,474.880451,0.3076923076923077,0.875,0.6153846153846154,0.05,150
-30.3,150,475.265242,0.11764705882352944,1.0,0.11764705882352941,0.05,150
-19.8,150,475.61203,0.1428571428571429,0.9,0.7142857142857143,0.05,150
-7.0,150,476.023415,0.07692307692307687,1.0,0.3076923076923077,0.05,150
2.0,150,476.348675,0.09090909090909094,1.0,1.0,0.05,150
4.45,150,477.921147,0.15384615384615385,0.9375,1.2307692307692308,0.05,150
-19.1,150,478.311145,0.125,0.0,0.0,0.05,150
4.0,150,478.632535,0.11111111111111116,0.8571428571428571,0.7777777777777778,0.05,150
-16.8,150,478.965499,0.0714285714285714,1.0,0.42857142857142855,0.05,150
0.3,150,479.328682,0.0,1.0,0.35714285714285715,0.05,150
0.55,150,479.734807,0.09090909090909094,0.9090909090909091,1.0,0.05,150
1.65,150,480.098114,0.0625,0.9166666666666666,0.75,0.05,150
1.3,150,480.468294,0.0,1.0,1.1,0.05,150
1.1,150,480.835996,0.36363636363636365,0.7857142857142857,1.2727272727272727,0.05,150
1.75,150,481.225934,0.09999999999999998,1.0,0.8,0.05,150
1.5,150,481.580825,0.09999999999999998,0.9,1.0,0.05,150
3.25,150,481.91314,0.07692307692307687,1.0,0.9230769230769231,0.05,150
-4.95,150,482.290994,0.11111111111111116,1.0,0.6666666666666666,0.05,150
-8.85,150,482.669909,0.2142857142857143,0.7777777777777778,0.6428571428571429,0.05,150
4.45,150,484.491179,0.17391304347826086,0.7857142857142857,0.6086956521739131,0.05,150
1.6,150,484.932209,0.0,1.0,0.7,0.05,150
-17.7,150,485.287034,0.2727272727272727,1.0,0.45454545454545453,0.05,150
2.7,150,485.693752,0.0,1.0,0.9,0.05,150
2.15,150,486.220028,0.0,1.0,0.75,0.05,150
2.3,150,486.837434,0.0,1.0,1.4,0.05,150
-2.75,150,487.468557,0.15384615384615385,0.8571428571428571,1.0769230769230769,0.05,150
3.45,150,487.91428,0.2727272727272727,0.9375,1.4545454545454546,0.05,150
3.15,150,488.296835,0.15384615384615385,0.8181818181818182,0.8461538461538461,0.05,150
-18.15,150,488.653337,0.125,1.0,0.4375,0.05,150
2.7,150,489.032639,0.2666666666666667,0.8235294117647058,1.1333333333333333,0.05,150
1.5,150,489.395009,0.0,1.0,1.6,0.05,150
-9.35,150,489.740438,0.16666666666666663,0.875,0.6666666666666666,0.05,150
2.25,150,490.122543,0.07692307692307687,0.9,0.7692307692307693,0.05,150
3.0,150,491.935953,0.1428571428571429,0.8888888888888888,1.2857142857142858,0.05,150
1.65,150,492.302575,0.25,0.6666666666666666,0.75,0.05,150
-18.55,150,492.745826,0.1428571428571429,1.0,0.14285714285714285,0.05,150
2.0,150,493.073418,0.06666666666666665,0.9090909090909091,0.7333333333333333,0.05,150
1.65,150,493.421685,0.0,1.0,0.8235294117647058,0.05,150
1.1,150,493.770098,0.2142857142857143,0.875,0.5714285714285714,0.05,150
0.35,150,494.190475,0.0,1.0,1.1111111111111112,0.05,150
2.4,150,494.691273,0.0,1.0,1.5,0.05,150
3.95,150,495.296121,0.3571428571428571,0.6923076923076923,0.9285714285714286,0.05,150
2.9,150,495.746181,0.0714285714285714,0.9230769230769231,0.9285714285714286,0.05,150
-20.85,150,496.136345,0.0,1.0,0.1111111111111111,0.05,150
2.15,150,496.506917,0.06666666666666665,0.9375,1.0666666666666667,0.05,150
-17.0,150,496.847157,0.1428571428571429,1.0,0.2857142857142857,0.05,150
2.2,150,498.387397,0.11111111111111116,0.9285714285714286,1.5555555555555556,0.05,150
0.65,150,498.93697,0.125,0.75,0.5,0.05,150
4.5,150,499.308263,0.05555555555555558,0.9444444444444444,1.0,0.05,150
3.05,150,500.0748,0.5833333333333333,0.625,1.3333333333333333,0.05,150
0.7,150,500.486928,0.16666666666666663,0.8461538461538461,1.0833333333333333,0.05,150
2.55,150,500.836362,0.3076923076923077,0.6666666666666666,0.9230769230769231,0.05,150
-1.0,150,501.179003,0.09090909090909094,0.8571428571428571,0.6363636363636364,0.05,150
2.45,150,501.543735,0.2666666666666667,0.8,0.6666666666666666,0.05,150
4.15,150,501.938315,0.33333333333333337,0.9166666666666666,1.0,0.05,150
4.95,150,502.317723,0.17647058823529416,0.875,1.411764705882353,0.05,150
2.6,150,502.804293,0.07692307692307687,0.9333333333333333,1.1538461538461537,0.05,150
2.5,150,503.271732,0.09090909090909094,0.9285714285714286,1.2727272727272727,0.05,150
3.1,150,503.608354,0.05882352941176472,0.9,0.5882352941176471,0.05,150
-19.8,150,504.074364,0.3076923076923077,0.5,0.46153846153846156,0.05,150
2.3,150,505.601841,0.16666666666666663,0.8571428571428571,1.1666666666666667,0.05,150
5.1,150,506.208188,0.1428571428571429,1.0,0.9285714285714286,0.05,150
2.15,150,506.779099,0.0,1.0,1.25,0.05,150
2.0,150,507.247312,0.0,1.0,1.0833333333333333,0.05,150
1.3,150,507.715818,0.5555555555555556,0.6923076923076923,1.4444444444444444,0.05,150
-37.35,150,508.146015,0.0,1.0,0.4166666666666667,0.05,150
2.8,150,508.530602,0.1333333333333333,0.8333333333333334,0.8,0.05,150
4.8,150,508.939137,0.0,1.0,1.0625,0.05,150
-21.95,150,509.425872,0.0,1.0,0.2222222222222222,0.05,150
-13.8,150,509.835577,0.1428571428571429,1.0,0.5,0.05,150
1.8,150,510.240237,0.09999999999999998,0.875,0.8,0.05,150
1.2,150,510.602927,0.2222222222222222,0.9166666666666666,1.3333333333333333,0.05,150
3.0,150,510.965425,0.05882352941176472,0.9285714285714286,0.8235294117647058,0.05,150
4.85,150,511.499212,0.0,1.0,1.0666666666666667,0.05,150
1.25,150,513.058442,0.25,0.9090909090909091,1.375,0.05,150
3.8,150,513.542444,0.15384615384615385,0.9166666666666666,0.9230769230769231,0.05,150
3.9,150,513.907784,0.46153846153846156,0.8571428571428571,1.0769230769230769,0.05,150
3.45,150,514.324765,0.09999999999999998,1.0,0.9,0.05,150
4.6,150,514.847425,0.15000000000000002,0.8125,0.8,0.05,150
2.85,150,515.368657,0.0714285714285714,0.9090909090909091,0.7857142857142857,0.05,150
4.3,150,515.892182,0.08333333333333337,0.9444444444444444,1.5,0.05,150
-7.45,150,516.265335,0.0,1.0,0.6666666666666666,0.05,150
2.6,150,516.630994,0.09090909090909094,0.9333333333333333,1.3636363636363635,0.05,150
3.5,150,517.010057,0.2666666666666667,0.7142857142857143,0.9333333333333333,0.05,150
2.35,150,517.381731,0.16666666666666663,0.8823529411764706,1.4166666666666667,0.05,150
-17.75,150,517.744483,0.0,1.0,0.7272727272727273,0.05,150
4.6,150,518.154444,0.4,0.8461538461538461,0.8666666666666667,0.05,150
4.85,150,519.830306,0.11764705882352944,0.8947368421052632,1.1176470588235294,0.05,150
-4.0,150,520.267271,0.2222222222222222,1.0,1.0,0.05,150
2.15,150,520.6724,0.0,1.0,0.9090909090909091,0.05,150
3.1,150,520.990065,0.0,1.0,1.2857142857142858,0.05,150
1.0,150,521.362879,0.16666666666666663,0.9285714285714286,2.3333333333333335,0.05,150
1.95,150,521.88337,0.09090909090909094,0.9285714285714286,1.2727272727272727,0.05,150
4.35,150,522.666449,0.0625,0.9285714285714286,0.875,0.05,150
3.85,150,523.343547,0.050000000000000044,0.9473684210526315,0.95,0.05,150
-11.6,150,523.854796,0.125,1.0,0.3125,0.05,150
0.65,150,524.350858,0.0,1.0,0.8,0.05,150
1.4,150,524.797229,0.0,1.0,0.7777777777777778,0.05,150
1.95,150,525.271563,0.11111111111111116,0.9333333333333333,1.6666666666666667,0.05,150
2.4,150,526.036849,0.18181818181818177,0.8,0.9090909090909091,0.05,150
1.6,150,526.663306,0.18181818181818177,0.8823529411764706,1.5454545454545454,0.05,150
3.1,150,529.006486,0.18181818181818177,0.9166666666666666,1.0909090909090908,0.05,150
1.4,150,529.491859,0.15384615384615385,0.7777777777777778,0.6923076923076923,0.05,150
2.1,150,530.075548,0.2222222222222222,0.8666666666666667,1.6666666666666667,0.05,150
-21.25,150,530.526274,0.0,1.0,0.6153846153846154,0.05,150
4.35,150,530.929938,0.0625,0.9375,1.0,0.05,150
2.65,150,531.353894,0.0,1.0,1.4444444444444444,0.05,150
0.7,150,531.724166,0.08333333333333337,0.8333333333333334,0.5,0.05,150
0.95,150,532.107461,0.0,1.0,0.8571428571428571,0.05,150
3.0,150,532.476647,0.3076923076923077,0.8333333333333334,1.3846153846153846,0.05,150
3.85,150,532.853991,0.19999999999999996,0.7272727272727273,0.7333333333333333,0.05,150
2.6,150,533.227068,0.2142857142857143,0.7272727272727273,0.7857142857142857,0.05,150
3.95,150,533.57738,0.0,1.0,0.8888888888888888,0.05,150
-16.9,150,534.024408,0.11111111111111116,1.0,0.4444444444444444,0.05,150
4.65,150,534.373749,0.0,1.0,1.25,0.05,150
-20.65,150,536.07019,0.1428571428571429,0.875,0.5714285714285714,0.05,150
-5.4,150,536.696035,0.1428571428571429,1.0,0.42857142857142855,0.05,150
-19.55,150,537.148253,0.1428571428571429,0.75,0.2857142857142857,0.05,150
1.15,150,537.501411,0.19999999999999996,0.8571428571428571,0.7,0.05,150
4.5,150,537.874347,0.0,1.0,1.0,0.05,150
-7.8,150,538.364774,0.0625,1.0,0.8125,0.05,150
3.3,150,538.828261,0.0,1.0,0.8666666666666667,0.05,150
3.45,150,539.219538,0.0,1.0,1.0,0.05,150
4.45,150,539.592744,0.0714285714285714,1.0,1.0714285714285714,0.05,150
-3.6,150,539.961709,0.0,1.0,0.7692307692307693,0.05,150
1.0,150,540.321321,0.11111111111111116,0.75,0.4444444444444444,0.05,150
1.65,150,540.688323,0.18181818181818177,0.8666666666666667,1.3636363636363635,0.05,150
1.9,150,541.031182,0.2222222222222222,0.8181818181818182,1.2222222222222223,0.05,150
1.05,150,542.908868,0.2222222222222222,0.8181818181818182,1.2222222222222223,0.05,150
-22.35,150,543.361593,0.0,1.0,0.2727272727272727,0.05,150
2.9,150,543.823657,0.07692307692307687,1.0,1.0,0.05,150
3.9,150,544.206913,0.0,1.0,1.2666666666666666,0.05,150
0.4,150,544.587001,0.08333333333333337,0.8333333333333334,0.5,0.05,150
3.25,150,545.007194,0.1333333333333333,0.8181818181818182,0.7333333333333333,0.05,150
-16.6,150,545.404022,0.04761904761904767,1.0,0.19047619047619047,0.05,150
0.95,150,545.967402,0.19999999999999996,0.9166666666666666,1.2,0.05,150
-17.65,150,546.45029,0.0,1.0,0.35714285714285715,0.05,150
2.7,150,546.844826,0.05882352941176472,0.9090909090909091,0.6470588235294118,0.05,150
-18.55,150,547.175924,0.08333333333333337,1.0,0.25,0.05,150
-6.9,150,547.525434,0.0,1.0,1.2222222222222223,0.05,150
3.5,150,547.896368,0.17647058823529416,0.8571428571428571,0.8235294117647058,0.05,150
0.95,150,548.26969,0.0,1.0,1.25,0.05,150
2.3,150,549.987791,0.0,1.0,0.9166666666666666,0.05,150
-21.15,150,550.51735,0.0,1.0,0.4166666666666667,0.05,150
-8.9,150,550.905053,0.0,1.0,1.125,0.05,150
0.8,150,551.259174,0.0,1.0,0.21428571428571427,0.05,150
2.35,150,551.597492,0.0,1.0,0.9166666666666666,0.05,150
2.15,150,551.984526,0.0,1.0,0.5882352941176471,0.05,150
2.35,150,552.323334,0.0,1.0,1.3636363636363635,0.05,150
2.1,150,553.028845,0.08333333333333337,0.9090909090909091,0.9166666666666666,0.05,150
1.25,150,553.438627,0.0,1.0,1.3333333333333333,0.05,150
2.5,150,553.801053,0.1428571428571429,0.9090909090909091,0.7857142857142857,0.05,150
2.45,150,554.191752,0.09090909090909094,0.9,0.9090909090909091,0.05,150
0.8,150,554.737077,0.0,1.0,1.2857142857142858,0.05,150
-18.1,150,555.389501,0.05882352941176472,1.0,0.058823529411764705,0.05,150
-10.4,150,555.749623,0.0,1.0,1.0,0.05,150
2.05,150,557.286534,0.125,0.9166666666666666,0.75,0.05,150
3.45,150,557.708133,0.0,1.0,0.9333333333333333,0.05,150
0.8,150,558.093327,0.0,1.0,0.45454545454545453,0.05,150
1.35,150,558.553605,0.0,1.0,0.8181818181818182,0.05,150
1.0,150,558.937443,0.30000000000000004,0.875,0.8,0.05,150
1.85,150,559.343062,0.0,1.0,0.9166666666666666,0.05,150
2.7,150,559.831486,0.0,1.0,1.3,0.05,150
2.65,150,560.20271,0.0,1.0,0.9166666666666666,0.05,150
1.05,150,560.966756,0.0,1.0,1.2857142857142858,0.05,150
2.0,150,561.646627,0.0,1.0,0.6363636363636364,0.05,150
4.45,150,562.149489,0.0714285714285714,0.9,0.7142857142857143,0.05,150
-17.95,150,562.904692,0.0,1.0,0.058823529411764705,0.05,150
3.6,150,563.418477,0.0714285714285714,1.0,1.0714285714285714,0.05,150
3.95,150,565.953712,0.19999999999999996,0.9375,1.0666666666666667,0.05,150
4.0,150,566.291781,0.0625,0.9333333333333333,0.9375,0.05,150
3.25,150,566.651052,0.23076923076923073,1.0,1.0769230769230769,0.05,150
2.05,150,567.018516,0.0,1.0,0.6666666666666666,0.05,150
3.8,150,567.368118,0.0,1.0,0.8666666666666667,0.05,150
1.5,150,567.938404,0.3076923076923077,0.9,0.7692307692307693,0.05,150
2.85,150,568.325352,0.16666666666666663,0.8181818181818182,0.9166666666666666,0.05,150
1.8,150,568.839084,0.09090909090909094,0.9090909090909091,1.0,0.05,150
0.7,150,569.230757,0.11111111111111116,0.8333333333333334,0.6666666666666666,0.05,150
3.2,150,569.654304,0.125,0.8181818181818182,0.6875,0.05,150
2.0,150,570.035232,0.0,1.0,1.0,0.05,150
4.45,150,570.452816,0.0,1.0,0.8888888888888888,0.05,150
2.95,150,570.882336,0.0714285714285714,0.9375,1.1428571428571428,0.05,150
3.05,150,571.326426,0.05882352941176472,0.9333333333333333,0.8823529411764706,0.05,150
5.15,150,573.391121,0.11764705882352944,0.9047619047619048,1.2352941176470589,0.05,150
1.6,150,573.913398,0.09999999999999998,0.9230769230769231,1.3,0.05,150
3.85,150,574.376166,0.09090909090909094,0.9333333333333333,1.3636363636363635,0.05,150
2.6,150,574.871564,0.0,1.0,0.8333333333333334,0.05,150
3.2,150,575.297269,0.1333333333333333,0.9411764705882353,1.1333333333333333,0.05,150
3.8,150,575.745401,0.0,1.0,0.7894736842105263,0.05,150
2.15,150,576.181289,0.0,1.0,0.7142857142857143,0.05,150
1.05,150,576.654711,0.125,1.0,1.0,0.05,150
-17.25,150,577.132476,0.2666666666666667,0.8571428571428571,0.4666666666666667,0.05,150
-17.05,150,577.689428,0.125,0.9285714285714286,0.875,0.05,150
-21.4,150,578.135079,0.08333333333333337,0.8333333333333334,0.5,0.05,150
3.4,150,578.581379,0.1578947368421053,0.7857142857142857,0.7368421052631579,0.05,150
3.1,150,579.039921,0.1428571428571429,0.8333333333333334,0.8571428571428571,0.05,150
-3.2,150,579.43747,0.08333333333333337,1.0,1.1666666666666667,0.05,150
2.35,150,581.020824,0.2727272727272727,0.8181818181818182,1.0,0.05,150
3.35,150,581.545419,0.0,1.0,0.75,0.05,150
3.5,150,582.367428,0.1333333333333333,0.8333333333333334,0.8,0.05,150
2.6,150,582.926244,0.16666666666666663,0.8571428571428571,1.1666666666666667,0.05,150
3.05,150,583.373088,0.0,1.0,1.3333333333333333,0.05,150
4.55,150,583.812232,0.1333333333333333,0.9411764705882353,1.1333333333333333,0.05,150
2.45,150,584.144727,0.19999999999999996,0.8461538461538461,0.8666666666666667,0.05,150
3.35,150,584.527713,0.05882352941176472,0.9444444444444444,1.0588235294117647,0.05,150
4.1,150,584.913528,0.125,0.8666666666666667,0.9375,0.05,150
2.75,150,585.425716,0.0,1.0,1.0,0.05,150
1.35,150,586.020345,0.0,1.0,1.4285714285714286,0.05,150
3.2,150,586.559305,0.0,1.0,1.0,0.05,150
-3.25,150,587.063627,0.18181818181818177,0.8,0.9090909090909091,0.05,150
3.25,150,588.684217,0.0,1.0,0.9230769230769231,0.05,150
1.25,150,589.196404,0.0,1.0,1.1111111111111112,0.05,150
1.75,150,589.738123,0.0,1.0,1.4545454545454546,0.05,150
4.3,150,590.361981,0.0,1.0,0.8666666666666667,0.05,150
-28.55,150,590.953345,0.0,0.0,0.0,0.05,150
1.85,150,591.579935,0.0,1.0,1.0,0.05,150
2.1,150,592.219914,0.0,1.0,1.0,0.05,150
1.75,150,592.923638,0.0,1.0,1.0,0.05,150
-20.0,150,593.637753,0.0,1.0,0.6923076923076923,0.05,150
2.75,150,594.243078,0.0,1.0,1.3333333333333333,0.05,150
-13.15,150,594.931586,0.09090909090909094,1.0,0.5454545454545454,0.05,150
2.6,150,595.388339,0.33333333333333337,0.6666666666666666,1.0,0.05,150
1.35,150,595.965429,0.0,1.0,0.3888888888888889,0.05,150
-1.9,150,596.37636,0.1428571428571429,0.75,0.5714285714285714,0.05,150
-11.55,150,597.951204,0.0,1.0,0.09090909090909091,0.05,150
1.95,150,598.395794,0.09999999999999998,0.9285714285714286,1.4,0.05,150
3.5,150,598.847451,0.1428571428571429,0.9375,1.1428571428571428,0.05,150
3.75,150,599.250604,0.0,1.0,0.7894736842105263,0.05,150
2.3,150,599.580084,0.0,1.0,1.1818181818181819,0.05,150
-18.4,150,600.098377,0.11764705882352944,1.0,0.35294117647058826,0.05,150
4.25,150,600.477007,0.0,1.0,1.2352941176470589,0.05,150
1.05,150,600.834037,0.09999999999999998,0.9411764705882353,1.7,0.05,150
2.1,150,601.295025,0.09999999999999998,0.9230769230769231,1.3,0.05,150
2.95,150,601.665813,0.0,1.0,1.4545454545454546,0.05,150
-12.05,150,602.095859,0.0,1.0,0.8571428571428571,0.05,150
2.4,150,602.444929,0.09999999999999998,0.9285714285714286,1.4,0.05,150
1.6,150,602.809303,0.125,0.9,1.25,0.05,150
2.8,150,603.288201,0.0,1.0,1.3846153846153846,0.05,150
4.2,150,605.388002,0.07692307692307687,0.95,1.5384615384615385,0.05,150
2.95,150,606.019385,0.19999999999999996,0.8421052631578947,1.2666666666666666,0.05,150
2.95,150,606.469888,0.0,1.0,1.2307692307692308,0.05,150
-6.4,150,606.880246,0.0,1.0,0.7,0.05,150
-22.15,150,607.522584,0.0,1.0,0.5,0.05,150
3.0,150,608.042862,0.0714285714285714,0.9375,1.1428571428571428,0.05,150
3.15,150,608.631122,0.0,1.0,1.0769230769230769,0.05,150
3.5,150,609.069848,0.0625,0.9411764705882353,1.0625,0.05,150
-18.6,150,609.526827,0.11111111111111116,1.0,1.0,0.05,150
3.35,150,609.929749,0.1428571428571429,0.8571428571428571,1.0,0.05,150
2.35,150,610.363031,0.0,1.0,0.9230769230769231,0.05,150
3.2,150,611.036618,0.0,1.0,1.125,0.05,150
6.1,150,611.746597,0.0,1.0,1.1176470588235294,0.05,150
1.75,150,613.750255,0.0,1.0,0.875,0.05,150
2.35,150,614.334132,0.0,1.0,1.4444444444444444,0.05,150
1.75,150,615.057626,0.1428571428571429,0.8888888888888888,1.2857142857142858,0.05,150
2.6,150,615.63569,0.0,1.0,0.9,0.05,150
-15.2,150,616.448183,0.0,1.0,0.9230769230769231,0.05,150
3.8,150,617.100648,0.0714285714285714,0.9411764705882353,1.2142857142857142,0.05,150
3.6,150,618.124342,0.0,1.0,0.9230769230769231,0.05,150
4.6,150,618.590663,0.4285714285714286,0.8571428571428571,1.5,0.05,150
-11.45,150,619.059203,0.0,1.0,0.9230769230769231,0.05,150
-20.0,150,619.494845,0.0714285714285714,1.0,0.21428571428571427,0.05,150
4.2,150,619.953098,0.0,1.0,1.25,0.05,150
3.55,150,620.488424,0.1428571428571429,0.9285714285714286,1.0,0.05,150
3.65,150,621.030835,0.0,1.0,1.2,0.05,150
3.6,150,621.748884,0.0,1.0,0.8571428571428571,0.05,150
-16.15,150,623.806185,0.0,1.0,0.6666666666666666,0.05,150
-20.65,150,624.488762,0.0,1.0,0.2727272727272727,0.05,150
-17.2,150,625.070428,0.0625,1.0,0.5,0.05,150
2.0,150,625.764426,0.0,1.0,1.4444444444444444,0.05,150
2.25,150,626.277026,0.0,1.0,1.6363636363636365,0.05,150
4.75,150,626.848514,0.11764705882352944,0.8947368421052632,1.1176470588235294,0.05,150
-9.65,150,627.426268,0.0,1.0,1.5555555555555556,0.05,150
0.8,150,628.554958,0.09090909090909094,0.9285714285714286,1.2727272727272727,0.05,150
3.55,150,629.089733,0.0625,0.9230769230769231,0.8125,0.05,150
3.8,150,629.512557,0.19999999999999996,0.9545454545454546,1.4666666666666666,0.05,150
